frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_text
1577,636.0,"[787.2989060480246, 662.9990109482644, 915.1549262342502, 862.9626498623904]","[802.3405151367188, 752.074951171875, 863.2955932617188, 797.1053466796875]","59-TA
173.68"
1578,667.0,"[465.2952357899592, 288.2432057753813, 823.1723782855481, 756.1011974790351]","[587.0352783203125, 622.0614624023438, 659.9047241210938, 662.9657592773438]","51-A5
6099"
1579,667.0,"[464.0496232652529, 290.5854140645703, 816.3636428837206, 756.1082543102822]","[587.5547485351562, 621.094970703125, 658.4942626953125, 661.150146484375]","51-A5
6099"
1580,667.0,"[464.1034022507632, 291.063258810133, 811.1943875587327, 755.7211211837905]","[591.41748046875, 622.5035400390625, 661.3478393554688, 662.0033569335938]","51-A5
6099"
1581,667.0,"[464.7805368166225, 292.3473234393085, 808.5057632213998, 756.6774260829719]","[591.13818359375, 625.4104614257812, 662.4982299804688, 665.0802612304688]","51-A5
6099"
1582,667.0,"[467.3288551698043, 294.0694364777557, 808.8703372650184, 759.4274606167501]","[594.322021484375, 627.478515625, 664.673095703125, 669.1458740234375]","51-D5
6099"
1583,667.0,"[470.09155832184194, 297.561744534019, 809.7907010475097, 764.0549810783002]","[592.5390625, 630.8766479492188, 665.8961181640625, 674.1843872070312]","51-D5
6099"
1584,667.0,"[471.70922815653313, 299.76636096430695, 809.7511328391226, 765.6631657087111]","[594.3258056640625, 629.9789428710938, 668.314453125, 673.1889038085938]","51-AD
560.99"
1585,667.0,"[473.3542549454113, 299.07801512879337, 809.4694392936452, 764.6039758560626]","[599.3065185546875, 627.33740234375, 666.824462890625, 669.681640625]","51-D5
6099"
1586,667.0,"[477.271732744167, 297.6665955105485, 812.555725543532, 763.1196107964166]","[602.402587890625, 627.24609375, 671.1685791015625, 668.3717651367188]","51-A5
6099"
1587,667.0,"[481.5598493958458, 301.469237725944, 817.1078341730695, 764.794835306734]","[605.612548828125, 627.6755981445312, 672.8857421875, 669.2562255859375]","51-D0
560.99"
1588,667.0,"[483.8471738035985, 299.015549030585, 818.1750912588675, 764.1009845153882]","[605.5156860351562, 630.1416625976562, 677.4320068359375, 672.0414428710938]","51-A5
6099"
1589,667.0,"[486.71626714304847, 303.4507934868765, 821.6747861309796, 766.2546742499068]","[606.959228515625, 627.4755859375, 677.7105102539062, 669.4191284179688]","51-AD
560.99"
1590,667.0,"[491.301696211185, 300.9698257024752, 823.0283173721708, 764.1538272170114]","[610.2168579101562, 627.361083984375, 682.4327392578125, 668.906982421875]","51-AD
560.99"
1591,667.0,"[494.47373578684915, 301.95255833536373, 824.5598723371711, 765.2398799529645]","[612.5029296875, 630.1259765625, 684.4879150390625, 670.648681640625]","51-A5
6099"
1592,667.0,"[497.62039715537213, 306.6991684669383, 828.9940409435835, 768.0806944197429]","[614.2786865234375, 631.50537109375, 687.9793701171875, 673.4739990234375]","51-D5
6099"
1593,667.0,"[497.7932902192749, 305.9226455462139, 829.8261887711301, 768.1886894548368]","[620.32666015625, 632.4337158203125, 691.07421875, 676.019287109375]","51-D5
6099"
1594,667.0,"[503.18555044723723, 305.90493041072943, 834.9881408120883, 768.0312096972747]","[623.0747680664062, 631.107177734375, 696.8831176757812, 674.970947265625]","51-D5
6099"
1595,667.0,"[507.8733339551443, 303.30101872218734, 840.2861236101717, 766.7494241968825]","[627.2318725585938, 630.4220581054688, 701.9779052734375, 673.8001098632812]","51-D5
6099"
1596,667.0,"[511.27458761801074, 303.5187336380384, 843.996311260769, 767.6146887955676]","[632.0744018554688, 629.9703979492188, 704.0107421875, 672.2289428710938]","51-D5
6099"
1597,667.0,"[514.399968104878, 306.3769937232364, 849.5737975861174, 771.3984504137491]","[632.51904296875, 632.2421264648438, 703.5225830078125, 674.8588256835938]","51-D0
560.99"
1598,667.0,"[516.6225114393326, 308.2939202333942, 854.3236028426838, 773.0905488725589]","[636.283447265625, 636.0313110351562, 707.5475463867188, 679.1572265625]","51-D5
6099"
1599,667.0,"[517.7178849109093, 306.3470711158998, 858.7574246455538, 773.0576787871146]","[637.8865966796875, 636.2279663085938, 707.7921142578125, 679.7255859375]","51-D5
6099"
1600,667.0,"[520.4307331022163, 319.0771509563565, 862.5775852291032, 777.8771370716111]","[640.6203002929688, 634.9212646484375, 711.6207275390625, 679.0179443359375]","51-D5
6099"
1601,667.0,"[522.9427084441546, 313.8859300362965, 864.8432784903645, 772.3362210622788]","[642.1851806640625, 631.2501220703125, 713.1092529296875, 673.7095947265625]","51-AD
560.99"
1602,667.0,"[527.3904132096219, 306.6253426861824, 871.2927893324828, 768.9846076874865]","[648.3304443359375, 628.62939453125, 714.7269287109375, 670.7183837890625]","51-D5
6099"
1603,667.0,"[529.2857310537823, 303.6477364714268, 873.7732821818721, 768.6458545997556]","[648.197265625, 630.1429443359375, 715.370849609375, 671.693359375]","51-D5
6099"
1604,667.0,"[529.5015665741148, 311.2923633033497, 876.6435819673177, 774.6148272011401]","[645.2997436523438, 636.27099609375, 714.132568359375, 679.9766235351562]","51-D5
6099"
1605,667.0,"[524.8850912516009, 311.8524948487938, 871.2084139086749, 778.3954594604511]","[643.4745483398438, 644.639892578125, 712.6497802734375, 685.5540771484375]","51-D5
6099"
1606,667.0,"[525.6332272536048, 313.0671513834295, 872.0697798379989, 780.7631655507948]","[649.9710083007812, 639.7518920898438, 717.8072509765625, 682.5907592773438]","51-D5
6099"
1607,667.0,"[526.9007508129444, 307.77990349501334, 874.1447665698454, 776.4315418148142]","[647.4996337890625, 632.5669555664062, 718.4521484375, 675.7825927734375]","51-D5
6099"
1608,667.0,"[529.6743728755115, 303.9245723264428, 875.9594922203972, 772.2596190250488]","[652.5865478515625, 630.13330078125, 726.6956787109375, 673.3983154296875]","51-A5
6099"
1609,667.0,"[522.3940908899554, 327.04848590437007, 866.1497174234103, 781.9002955058378]","[652.7235717773438, 636.48291015625, 720.8056640625, 680.2348022460938]","51-D5
6099"
1610,667.0,"[524.6035393163465, 340.86049756239834, 869.1555236485572, 786.5651289893084]","[652.3452758789062, 639.1890869140625, 726.1082153320312, 685.0818481445312]","51-D5
6099"
1611,667.0,"[532.1992611323274, 322.1807699791951, 880.6725413731535, 775.8969444201537]","[655.392333984375, 635.803466796875, 728.6445922851562, 681.0987548828125]","51-D5
6099"
1612,667.0,"[540.1745020983633, 324.9396313666649, 891.0382023649493, 778.9176322710401]","[660.5831909179688, 637.5167236328125, 732.4888916015625, 681.9625244140625]","51-D5
6099"
1613,667.0,"[539.7981936171549, 322.12528422305616, 891.272920353401, 778.2442553986385]","[660.80712890625, 642.2590942382812, 731.7935791015625, 685.0519409179688]","51-D5
6099"
1614,667.0,"[542.1146561641032, 313.2262965017307, 887.538096360916, 771.6051532843883]","[671.1593017578125, 636.563720703125, 743.964599609375, 681.9600830078125]","51-D5
6099"
1615,667.0,"[538.5939940175663, 316.44412431936183, 871.3782710830906, 770.5467496458477]","[672.26513671875, 634.6287231445312, 743.5017700195312, 680.1703491210938]","51-D5
6099"
1616,667.0,"[539.2640944516195, 309.9327038849374, 860.2097058067595, 766.1800490713822]","[674.6808471679688, 636.7838134765625, 750.5513305664062, 682.7269287109375]","51-D5
6099"
1617,667.0,"[545.7323927479366, 311.6459403574661, 856.7544541772528, 768.2368968179601]","[680.0765991210938, 643.083251953125, 750.6919555664062, 685.4765625]","51-D5
6099"
1618,667.0,"[553.266322625684, 314.55587174080256, 861.2460086332586, 772.0775073267864]","[681.2777099609375, 651.6909790039062, 754.4811401367188, 692.4210815429688]","51-D5
6099"
1619,667.0,"[564.5351987505902, 314.2277100060032, 875.8947791733998, 772.9477473705633]","[689.2816162109375, 645.8666381835938, 757.9154052734375, 687.6368408203125]","51-D0
560.99"
1620,667.0,"[569.6620821260835, 308.7332569106378, 880.748988902287, 768.1058052877953]","[694.6263427734375, 634.6162109375, 766.5010986328125, 680.1949462890625]","51-AD
560.99"
1621,667.0,"[576.8483845744225, 299.7624356673292, 887.3527520278461, 761.6788389931279]","[700.9649658203125, 628.7212524414062, 772.5653686523438, 669.9795532226562]","51-A5
6099"
1622,667.0,"[585.2213632509385, 295.5636877364167, 895.5624462847594, 761.1168334977693]","[709.643798828125, 628.9154052734375, 784.0135498046875, 673.9241943359375]","51-AD
560.99"
1623,667.0,"[591.7161216794343, 298.63924554220523, 902.5190267150938, 765.0677788318447]","[716.265380859375, 633.4906005859375, 790.7816162109375, 677.932861328125]","51-A5
6099"
1624,667.0,"[597.6854186172593, 296.3863207050294, 909.3727396414808, 763.818582871857]","[724.4659423828125, 632.1652221679688, 795.8322143554688, 674.3161010742188]","51-D5
6099"
1625,667.0,"[611.1795161591373, 287.78811302440727, 928.688659771566, 759.1185964220472]","[729.9324951171875, 627.5684814453125, 800.0030517578125, 665.239990234375]","51-D5
6099"
1626,667.0,"[616.613397145655, 273.0548809914011, 927.4765974157972, 747.0135447356691]","[746.9331665039062, 614.7138061523438, 815.7149047851562, 655.2744140625]","51-D5
6099"
1627,667.0,"[618.1212712605354, 270.55224952476715, 918.3635765960669, 746.575158584528]","[751.2991943359375, 622.1431884765625, 819.7568359375, 661.4549560546875]","51-D5
6099"
1628,667.0,"[622.2437402327895, 279.0634531608958, 912.100162652352, 754.98514122305]","[756.777099609375, 631.859375, 829.801025390625, 674.1832275390625]","51-D5
6099"
1629,667.0,"[623.1230127826028, 283.6641195369736, 895.6710142911166, 758.4570744087787]","[768.5278930664062, 633.490966796875, 836.3318481445312, 673.130615234375]","51-D5
6099"
1630,667.0,"[633.5573247063558, 283.8289277709513, 898.0487957994287, 758.3046971505761]","[774.8951416015625, 629.4479370117188, 847.7030029296875, 669.5978393554688]","51-D5
6099"
1631,667.0,"[645.5003183355102, 306.2012074654732, 892.146712262936, 763.9928386347768]","[794.8211059570312, 618.6686401367188, 863.0612182617188, 661.3289184570312]","51-AD
560.99"
1747,717.0,"[51.482812425961015, 438.1085971002446, 544.113670951025, 1026.2700945538882]","[66.67996215820312, 699.940185546875, 179.95285034179688, 796.0003662109375]","59-D4
8557"
1748,717.0,"[91.27218992200062, 438.47626622389066, 583.9002398246881, 1006.6732131949152]","[117.52655029296875, 686.7451171875, 226.8431854248047, 780.19091796875]","59-D4
8557"
1749,717.0,"[133.85141514827185, 439.1975160385598, 621.13514634776, 988.1828813878881]","[162.01116943359375, 672.16259765625, 275.18023681640625, 766.6913452148438]","59-D4
8557"
1750,717.0,"[175.69891910235228, 437.21333383243456, 656.4954368805176, 967.1984469738622]","[205.5449981689453, 661.5913696289062, 315.9234619140625, 750.307861328125]","59-D4
8557"
1751,717.0,"[217.3732907656805, 431.5060199312055, 686.0313300508674, 945.6316809965987]","[249.5885467529297, 649.883544921875, 356.28814697265625, 738.1181640625]","59-D4
8557"
1752,717.0,"[261.6516100290714, 432.08210450479294, 717.8814858487283, 928.7793851631037]","[291.415283203125, 636.5162963867188, 397.2873229980469, 725.0606079101562]","59-D4
8557"
1753,717.0,"[306.5147157809913, 428.0014041400801, 750.8604968471541, 909.4020261904835]","[337.86749267578125, 628.21826171875, 438.4229736328125, 713.9842529296875]","59-D4
8557"
1754,717.0,"[351.1250184850933, 413.5945598383902, 782.4295612465669, 888.9469467691835]","[383.77642822265625, 623.6321411132812, 480.27978515625, 709.1724243164062]","59-D4
8557"
1755,717.0,"[390.5850248286734, 422.3541016703283, 807.1981828411015, 882.3270480402126]","[419.8552551269531, 621.1497802734375, 517.994873046875, 702.1415405273438]","59-H3
8557"
1756,717.0,"[426.808393445129, 430.5587759894965, 830.371931455642, 873.6947948863624]","[450.12872314453125, 614.0363159179688, 545.3373413085938, 695.47705078125]","59-H3
8557"
1757,717.0,"[461.86051825268834, 432.4246113707728, 852.7725494242145, 860.8295878395653]","[483.72607421875, 606.4420776367188, 578.1028442382812, 689.0534057617188]","59-H3
285.57"
1759,717.0,"[523.6875990653712, 426.9393554059534, 889.9114458547683, 831.5382431911178]","[542.9829711914062, 592.5198974609375, 633.2420654296875, 670.072021484375]","59-H3
8557"
1790,730.0,"[90.50908754542854, 407.8410096426101, 994.4840763021272, 1417.3170114004347]","[241.11410522460938, 942.3480834960938, 416.79443359375, 1077.5419921875]","67-M1
237.15"
1791,727.0,"[75.70493633106645, 626.6327026491097, 765.4743433858287, 1419.9610664676209]","[292.1698913574219, 921.6073608398438, 460.11602783203125, 1054.1953125]","67-M1
237.15"
1792,727.0,"[85.91018515491885, 594.888647548528, 788.3409764001053, 1406.8985215560283]","[346.4955139160156, 902.3680419921875, 505.28741455078125, 1031.9742431640625]","67-M1
237.15"
1793,727.0,"[102.64901788342786, 626.2217220955079, 808.7612670049465, 1419.8854498049589]","[394.107177734375, 885.59765625, 553.27392578125, 1011.22119140625]","67-M1
237.15"
1794,727.0,"[281.99309157788855, 599.1952021917773, 885.8413297800702, 1330.499696866757]","[437.2174072265625, 867.4266357421875, 591.52978515625, 989.08740234375]","67-M1
237.15"
1795,727.0,"[390.9648973657843, 606.0377239700554, 927.5073549750668, 1277.5344596133818]","[477.8533935546875, 847.806884765625, 630.1427001953125, 969.078369140625]","67-M1
237.15"
1796,727.0,"[466.47653287768674, 587.5483861062941, 949.4792241640006, 1226.0061137721677]","[517.4188232421875, 839.8267822265625, 665.17724609375, 954.7549438476562]","67-M1
237.15"
1797,727.0,"[521.9330058398107, 580.6698993777991, 960.3928422686859, 1191.103581880484]","[554.0851440429688, 829.3529052734375, 699.0143432617188, 942.7740478515625]","67-M1
237.15"
1798,727.0,"[566.291846184421, 617.7607476351675, 967.0130345687628, 1180.8201471758937]","[586.033203125, 825.9387817382812, 728.799072265625, 935.3300170898438]","67-M1
237.15"
1799,727.0,"[605.9110264319982, 637.6964666130223, 971.9658396507944, 1163.5270406443324]","[621.4337158203125, 821.5669555664062, 756.1707763671875, 926.9419555664062]","67-M1
237.15"
1800,727.0,"[641.8294244820752, 649.004050821113, 980.7396018074476, 1145.5488835493582]","[647.5431518554688, 817.8158569335938, 781.5091552734375, 922.6854858398438]","67-M1
237.15"
1818,727.0,"[812.5989939651963, 650.1002172316107, 1007.1175004726385, 952.681592551508]","[816.429931640625, 739.433837890625, 910.1033935546875, 811.7353515625]","67-K1
237.15"
1819,727.0,"[812.6290348991598, 648.7216829409604, 1001.6099435560142, 941.4776498072488]","[820.3782348632812, 731.7647094726562, 911.7674560546875, 803.5626220703125]","67-B2
3715"
1820,727.0,"[816.5194485437066, 642.0382743541518, 995.3462799337183, 927.7827560314793]","[831.2799682617188, 724.0841674804688, 919.7865600585938, 794.7984619140625]","67-M1
237.15"
1821,727.0,"[824.8415400406174, 645.4817493380851, 998.1801334407222, 920.4164093899235]","[840.0655517578125, 722.194091796875, 925.6182861328125, 785.9107666015625]","67-B2
3715"
1822,727.0,"[833.5592820757299, 630.2582995710329, 1004.1857845130437, 905.246434023961]","[850.025634765625, 715.389404296875, 934.583251953125, 780.3634033203125]","67-M1
237.15"
1823,727.0,"[846.3417828666765, 629.4967979570388, 1010.2588269262532, 897.7610775967905]","[861.77490234375, 708.3697509765625, 941.0899658203125, 776.095703125]","67-M1
237.15"
1824,727.0,"[861.9176485904217, 635.4689732129493, 1019.0643011633855, 891.8715763466635]","[870.9673461914062, 703.6915283203125, 953.6636352539062, 766.360107421875]","67-B2
3715"
1825,727.0,"[866.6193230804543, 625.0622971693715, 1022.1120430905244, 880.004935054322]","[881.849609375, 697.1896362304688, 961.28076171875, 760.1167602539062]","67-B2
3715"
1826,727.0,"[875.5889841311862, 631.9414910061699, 1026.1528956577101, 877.4089983269372]","[895.41357421875, 696.5874633789062, 969.3872680664062, 755.478759765625]","67-M1
237.15"
1827,727.0,"[884.5775666178847, 617.5293716669598, 1029.7859620915851, 862.5718816602275]","[904.2643432617188, 686.597900390625, 983.6328735351562, 749.7103271484375]","67-M1
237.15"
1828,727.0,"[892.9621194327191, 601.3587771719472, 1032.1490157318144, 848.9820075307343]","[913.5086059570312, 683.3355712890625, 989.5534057617188, 745.4508666992188]","67-M1
237.15"
1829,727.0,"[901.3028122928388, 593.8325496890798, 1034.3302535241164, 841.6275134708048]","[922.6732177734375, 680.6107177734375, 1001.5250244140625, 741.2594604492188]","67-B2
3715"
1830,727.0,"[913.1229206900998, 593.0956599146976, 1041.3919660319932, 838.1124190940528]","[936.052490234375, 677.9406127929688, 1007.4432373046875, 733.9254760742188]","67-M1
237.15"
1874,733.0,"[3.481560293109908, 328.3049992788744, 783.9188338073377, 999.1415474262069]","[24.714637756347656, 710.6968994140625, 157.05938720703125, 793.0443115234375]","50-H4
9448"
1875,733.0,"[3.324771993989941, 330.6864224111649, 790.836338098364, 986.6581377913207]","[48.84886932373047, 705.2518310546875, 179.94639587402344, 788.1431884765625]","50-H4
9448"
1963,746.0,"[612.2686804219861, 573.6634294463304, 787.0212503013731, 857.7331625190088]","[614.697265625, 735.397216796875, 681.98486328125, 782.1498413085938]","29-Y5
897.55"
1965,746.0,"[624.8649255829075, 557.08512582154, 801.0722125562083, 844.3934671610457]","[625.5609741210938, 740.8839111328125, 693.6721801757812, 786.5513916015625]","29-Y5
897.55"
1965,790.0,"[405.01240883864307, 552.8835617794821, 568.5014984652613, 777.9812950984433]","[416.8260498046875, 627.5352172851562, 465.7129211425781, 664.1026611328125]","59-C1
8700"
1966,746.0,"[628.2685424548436, 562.2034738717578, 801.5385635935882, 842.0050744364662]","[631.1004638671875, 733.8154296875, 698.4750366210938, 779.1747436523438]","29-Y5
897.55"
1967,746.0,"[632.8289112555419, 575.5699013282629, 800.7512872086052, 841.2026280510943]","[637.072998046875, 728.1425170898438, 702.4030151367188, 774.0056762695312]","29-Y5
897.55"
1968,746.0,"[642.5714065639735, 572.6864259473435, 809.6365571170501, 834.2813651748266]","[643.5650024414062, 726.8442993164062, 706.8218994140625, 773.463134765625]","29-Y5
897.55"
1969,746.0,"[651.9556179680139, 569.9522554982649, 816.5711261176905, 830.4053727784943]","[655.3096923828125, 729.2939453125, 720.3441162109375, 775.256103515625]","29-Y5
897.55"
1970,746.0,"[665.7702149410833, 571.1395236503423, 828.4724469409927, 826.4756169851972]","[667.4899291992188, 726.005859375, 732.0384521484375, 769.8722534179688]","29-Y5
897.55"
1971,746.0,"[676.8639918159731, 577.8948857617321, 837.29273503073, 825.6503343459598]","[679.314697265625, 723.6168823242188, 743.627197265625, 766.8689575195312]","29-Y5
897.55"
1973,746.0,"[699.7256909864432, 563.5032288488391, 855.4519144150006, 812.197211475302]","[701.5938720703125, 717.748046875, 767.0863037109375, 760.2669067382812]","29-Y5
897.55"
1974,746.0,"[713.9426125366223, 583.9372060099313, 864.8972530223756, 822.0111719579843]","[720.1529541015625, 724.3251953125, 781.6170654296875, 765.1663818359375]","29-Y5
897.55"
1975,746.0,"[734.0963726535327, 587.7069801283151, 881.8160083171653, 818.6161526252954]","[739.7080078125, 715.868408203125, 803.1624755859375, 759.3463134765625]","29-Y5
897.55"
1976,746.0,"[747.1590410541191, 564.8010830220876, 892.3878320323925, 800.9563081598633]","[754.0079956054688, 709.8510131835938, 815.9470825195312, 754.00634765625]","29-Y5
897.55"
1977,746.0,"[756.0760110080121, 588.3000950613143, 896.3482306144301, 812.3760624663987]","[758.62060546875, 720.7806396484375, 822.2958984375, 761.0133056640625]","29-Y5
897.55"
1978,746.0,"[764.0422578289326, 607.8442743662033, 896.9317619986509, 821.6643430091965]","[768.9677734375, 728.88623046875, 823.4986572265625, 772.3511962890625]","29-Y5
897.55"
1979,746.0,"[768.8124207395603, 616.0421105358345, 894.1725140592251, 822.727680302031]","[772.9821166992188, 728.895751953125, 831.0635375976562, 773.5285034179688]","29-Y5
897.55"
1980,746.0,"[780.1339802858115, 630.8969362885358, 895.0530452552896, 824.1018772120977]","[786.96240234375, 729.316650390625, 845.565673828125, 772.1405639648438]","29-Y5
897.55"
1980,790.0,"[614.4518368445056, 566.9106646772669, 743.7699394561255, 748.5404672010833]","[622.4957275390625, 625.4229125976562, 660.5113525390625, 654.3310546875]","59-C1
8700"
1981,790.0,"[619.4851583286238, 573.5812137804086, 746.3466220570315, 752.3480977696735]","[622.0921630859375, 630.4027099609375, 664.785888671875, 662.5840454101562]","59-YV
287.00"
1982,790.0,"[622.2595827270978, 583.0407791238963, 748.074456669255, 760.1757934368673]","[624.72412109375, 638.0110473632812, 667.3458251953125, 672.638671875]","59-V2
187.00"
1983,810.0,"[793.9053675177513, 645.3102509668804, 890.4873429350284, 845.8236606101509]","[801.3416748046875, 745.4159545898438, 861.1241455078125, 784.492431640625]","29-Y5
897.55"
1983,790.0,"[635.4956463894674, 585.974446891523, 759.4925388308003, 761.4339115164394]","[643.4364624023438, 638.106689453125, 685.5389404296875, 672.295654296875]","59-H2
787.00"
1984,810.0,"[799.6358898591901, 642.705997539176, 891.5380638970356, 833.7969632052975]","[806.0302734375, 732.4259033203125, 863.93408203125, 773.3552856445312]","29-Y5
897.55"
1985,810.0,"[809.7340379905671, 647.8219612377849, 898.1447638363937, 831.2595358166485]","[816.210205078125, 733.7923583984375, 868.25390625, 774.1357421875]","29-Y5
897.55"
1985,790.0,"[651.7560326111497, 579.0377131468356, 775.7518706515446, 753.223816260913]","[661.259521484375, 630.1705932617188, 706.745361328125, 665.7613525390625]",59VY218700
1986,790.0,"[661.5152177162835, 578.6226204800032, 785.9658628836902, 752.7111620280241]","[672.399169921875, 632.7647094726562, 716.9778442382812, 669.7232666015625]","59-YV
287.00"
1986,816.0,"[814.1797427492697, 0.3340027753149002, 1078.7990011474822, 993.3975022330224]","[824.4434814453125, 736.5294189453125, 881.4383544921875, 773.5918579101562]","29-Y5
897.55"
1987,790.0,"[671.9976528009352, 580.2873882908468, 793.2518001845976, 750.6250805325706]","[680.416015625, 628.6338500976562, 725.0582275390625, 665.3530883789062]","59-V2
8700"
1988,790.0,"[685.7135323684042, 580.7616939203265, 803.6541797860757, 747.870276187823]","[691.8262939453125, 626.944580078125, 737.1683349609375, 661.9388427734375]","59-Y2
8700"
1988,817.0,"[828.2069806976443, 567.6700740404658, 934.9175278739275, 833.4897568810695]","[839.0205078125, 726.1590576171875, 892.09912109375, 763.70556640625]","29-Y5
897.55"
1989,790.0,"[697.9785951328047, 577.8674076294717, 812.6052924009143, 742.030096084095]","[703.156494140625, 625.7774658203125, 746.0906982421875, 659.340576171875]","59-H2
8700"
1991,790.0,"[714.2995525766079, 565.421300966082, 832.0961175802721, 734.3503686373375]","[715.0365600585938, 621.3256225585938, 759.08056640625, 658.195556640625]","5V-S2
787.00"
1992,790.0,"[718.6074313090699, 574.0108623966934, 835.2852257001846, 738.1939050854718]","[724.8854370117188, 626.576171875, 766.1995239257812, 661.3175048828125]","5Y-V2
797.00"
1993,790.0,"[726.018983235244, 579.178715552403, 841.3774795027147, 740.3945425265192]","[732.8548583984375, 627.1512451171875, 773.0509033203125, 659.0020751953125]","59-V2
787.00"
1994,790.0,"[735.6437145531407, 581.4890151254191, 848.5062032632026, 739.5125446131987]","[740.5720825195312, 630.5092163085938, 784.1288452148438, 664.8268432617188]","59-V2
787.00"
1995,790.0,"[745.0104079294625, 582.4962351783018, 853.9815701132262, 737.1982480953255]","[746.7225952148438, 628.9304809570312, 791.3699340820312, 663.7879638671875]","59-V2
797.00"
1999,812.0,"[28.765480344444143, 665.5968962919749, 416.58157475620567, 1132.1548635479826]","[36.8770866394043, 850.4725341796875, 129.6506805419922, 917.6920166015625]","70-B8
4058"
2000,812.0,"[46.46514845140163, 665.7305283073688, 436.9995925770389, 1123.2135475987013]","[59.510650634765625, 840.0459594726562, 164.16619873046875, 910.1328735351562]","70-B8
4058"
2001,812.0,"[64.63333673853455, 667.9486901873559, 455.7250830906413, 1113.935799865249]","[84.29386138916016, 831.3004760742188, 182.746826171875, 899.9754638671875]","70-B8
4058"
2002,812.0,"[83.71335290467539, 668.4691221609551, 474.16650713729064, 1103.2275527784523]","[107.22722625732422, 824.6651000976562, 207.71377563476562, 895.7440795898438]","70-B8
4058"
2003,812.0,"[105.64373349857718, 665.6309812363385, 490.12363986175274, 1091.3152685318357]","[129.9261016845703, 818.8128662109375, 226.40451049804688, 888.5841064453125]","70-L1
840.58"
2004,812.0,"[126.78718273555404, 678.6892549930581, 500.7209707754179, 1087.0608967194644]","[148.76492309570312, 814.8598022460938, 250.44430541992188, 882.4713134765625]","70-B8
4058"
2005,812.0,"[144.18868184653078, 680.4672030304773, 507.5775676980238, 1075.676279359309]","[172.64222717285156, 809.939208984375, 265.74969482421875, 874.2451171875]","70-L1
840.58"
2006,812.0,"[166.71193900375675, 677.8445422132652, 522.9655840681935, 1063.406954041809]","[193.28277587890625, 802.326416015625, 284.3644714355469, 865.5538330078125]","70-B8
4058"
2007,812.0,"[182.59871351778324, 634.3982992698383, 538.4238018490405, 1035.6702718261854]","[214.63833618164062, 792.7701416015625, 303.2315368652344, 859.17919921875]","70-L1
840.58"
2008,812.0,"[207.74782098303447, 650.3709575505409, 553.9451778414821, 1039.5127319940964]","[231.77896118164062, 792.1142578125, 317.3553161621094, 852.7298583984375]","70-L1
840.58"
2009,812.0,"[222.05754448327752, 634.8194544090738, 562.2299555214522, 1027.506591588638]","[249.32858276367188, 791.2069091796875, 334.1241760253906, 849.0709228515625]","70-L1
840.58"
2010,812.0,"[242.85646068741647, 652.5109674336811, 574.7517886929729, 1029.9952864862319]","[276.86419677734375, 787.43115234375, 347.9521484375, 842.8084716796875]","70-L1
840.58"
2011,812.0,"[253.62985182702093, 618.3521597379581, 581.1892387786061, 1009.2350180128215]","[285.8764343261719, 786.6370239257812, 363.9194641113281, 845.4032592773438]","70-L1
840.58"
2012,812.0,"[277.15869308694477, 649.254490099931, 595.5294380248436, 1019.6249744703596]","[305.89739990234375, 781.9090576171875, 381.687744140625, 840.7430419921875]","70-B8
4058"
2013,812.0,"[281.7489463214488, 601.2739597076497, 602.2577772777051, 990.6551028518752]","[327.3408203125, 771.7974243164062, 395.8885803222656, 829.4778442382812]","70-L1
840.58"
2016,829.0,"[351.51841706915286, 668.6064985108626, 625.3850721951767, 973.0121871934282]","[369.2590026855469, 768.57470703125, 437.72003173828125, 823.8685302734375]","70-L1
840.58"
2017,829.0,"[357.6650244703796, 663.2954101799494, 629.1178560521766, 969.4309311781617]","[381.3446960449219, 767.07373046875, 449.7869567871094, 822.8218994140625]","70-L1
840.58"
2018,829.0,"[367.42598517329264, 664.2337468652253, 636.2895700471513, 969.2499817251743]","[392.80938720703125, 767.948974609375, 460.8892822265625, 822.3994140625]","70-L1
840.58"
2019,829.0,"[385.93661216090095, 664.8514874917704, 647.9222669453727, 965.0620739428817]","[401.94671630859375, 762.9899291992188, 474.60296630859375, 810.7635498046875]","70-L1
840.58"
2020,829.0,"[398.5186959337339, 667.25458683027, 654.239793180722, 961.1762068692133]","[418.6742248535156, 761.7965087890625, 482.8320007324219, 808.8187255859375]","70-L1
840.58"
2021,829.0,"[414.77635342375845, 669.9342880244367, 662.5054382660859, 956.7975234406226]","[431.93994140625, 765.0576171875, 497.6421203613281, 811.955322265625]","70-L1
840.58"
2022,829.0,"[427.3409169034437, 675.1503510014667, 666.5186560552022, 954.44313116007]","[441.95819091796875, 766.154541015625, 506.5846252441406, 812.035888671875]","70-L1
840.58"
2023,829.0,"[439.35477201533917, 673.4217488328766, 675.1323452209026, 950.3294726866764]","[454.1451416015625, 768.0250854492188, 510.7803955078125, 808.3939819335938]","70-L1
840.58"
2024,829.0,"[445.65858328811373, 673.4019444607384, 679.5233192982755, 948.6623400920419]","[467.37396240234375, 770.8221435546875, 523.0490112304688, 811.7060546875]","70-L1
840.58"
2025,829.0,"[453.7132879377783, 669.843546896441, 686.1679342776548, 944.3744148315359]","[479.5355529785156, 763.233642578125, 534.3609008789062, 806.23876953125]","70-L1
840.58"
